Ride_ID,timestamp,TEMPERATURE_SENSOR_Temperature
OpenWearable_Recording_2026-03-26T110257.381741,1098876068,24.00796890258789
OpenWearable_Recording_2026-03-26T110257.381741,1099036071,24.00796890258789
OpenWearable_Recording_2026-03-26T110257.381741,1099196075,24.00796890258789
OpenWearable_Recording_2026-03-26T110257.381741,1099356048,24.00352096557617
OpenWearable_Recording_2026-03-26T110257.381741,1099516082,24.00352096557617
OpenWearable_Recording_2026-03-26T110257.381741,1099676116,24.00352096557617
OpenWearable_Recording_2026-03-26T110257.381741,1099836059,24.00352096557617
OpenWearable_Recording_2026-03-26T110257.381741,1099996032,23.994626998901367
OpenWearable_Recording_2026-03-26T110257.381741,1100156066,23.994626998901367
OpenWearable_Recording_2026-03-26T110257.381741,1100316070,23.98573112487793
OpenWearable_Recording_2026-03-26T110257.381741,1100476226,23.994626998901367
OpenWearable_Recording_2026-03-26T110257.381741,1100636077,23.981285095214844
OpenWearable_Recording_2026-03-26T110257.381741,1100796081,23.98573112487793
OpenWearable_Recording_2026-03-26T110257.381741,1100956085,23.976837158203125
OpenWearable_Recording_2026-03-26T110257.381741,1101116088,23.976837158203125
OpenWearable_Recording_2026-03-26T110257.381741,1101276092,23.972389221191406
OpenWearable_Recording_2026-03-26T110257.381741,1101436096,23.976837158203125
OpenWearable_Recording_2026-03-26T110257.381741,1101596099,23.98573112487793
OpenWearable_Recording_2026-03-26T110257.381741,1101756103,23.967941284179688
OpenWearable_Recording_2026-03-26T110257.381741,1101916168,23.967941284179688
OpenWearable_Recording_2026-03-26T110257.381741,1102076354,23.972389221191406
OpenWearable_Recording_2026-03-26T110257.381741,1102236114,23.976837158203125
OpenWearable_Recording_2026-03-26T110257.381741,1102396118,23.967941284179688
OpenWearable_Recording_2026-03-26T110257.381741,1102556121,23.959047317504883
OpenWearable_Recording_2026-03-26T110257.381741,1102716125,23.959047317504883
OpenWearable_Recording_2026-03-26T110257.381741,1102876159,23.959047317504883
OpenWearable_Recording_2026-03-26T110257.381741,1103036132,23.959047317504883
OpenWearable_Recording_2026-03-26T110257.381741,1103196136,23.959047317504883
OpenWearable_Recording_2026-03-26T110257.381741,1103356231,23.959047317504883
OpenWearable_Recording_2026-03-26T110257.381741,1103516143,23.959047317504883
OpenWearable_Recording_2026-03-26T110257.381741,1103676177,23.954599380493164
OpenWearable_Recording_2026-03-26T110257.381741,1103836151,23.950151443481445
OpenWearable_Recording_2026-03-26T110257.381741,1103996154,23.94570541381836
OpenWearable_Recording_2026-03-26T110257.381741,1104156158,23.950151443481445
OpenWearable_Recording_2026-03-26T110257.381741,1104316162,23.950151443481445
OpenWearable_Recording_2026-03-26T110257.381741,1104476165,23.954599380493164
OpenWearable_Recording_2026-03-26T110257.381741,1104636169,23.950151443481445
OpenWearable_Recording_2026-03-26T110257.381741,1104796264,23.950151443481445
OpenWearable_Recording_2026-03-26T110257.381741,1104956268,23.950151443481445
OpenWearable_Recording_2026-03-26T110257.381741,1105116180,23.950151443481445
OpenWearable_Recording_2026-03-26T110257.381741,1105276184,23.94570541381836
OpenWearable_Recording_2026-03-26T110257.381741,1105436187,23.94125747680664
OpenWearable_Recording_2026-03-26T110257.381741,1105596313,23.94125747680664
OpenWearable_Recording_2026-03-26T110257.381741,1105756378,23.93680953979492
OpenWearable_Recording_2026-03-26T110257.381741,1105916198,23.94570541381836
OpenWearable_Recording_2026-03-26T110257.381741,1106076477,23.94570541381836
OpenWearable_Recording_2026-03-26T110257.381741,1106236206,23.94125747680664
OpenWearable_Recording_2026-03-26T110257.381741,1106396362,23.93680953979492
